frame_id,method,translation_norm_mm,pose_l2,shape_l2
Sub03/Date03_Sub03_yogaball_play/t0014.000,O3,9.244281768798828,0.0,0.32545727491378784
Sub03/Date03_Sub03_yogaball_play/t0014.000,O4,24.873620986938477,0.11759909242391586,0.21256506443023682
Sub03/Date03_Sub03_yogaball_play/t0025.000,O2,15.483341217041016,0.13206234574317932,0.0
Sub03/Date03_Sub03_yogaball_play/t0025.000,O3,10.484299659729004,0.0,0.30091720819473267
Sub03/Date03_Sub03_yogaball_play/t0025.000,O4,16.403921127319336,0.12838345766067505,0.22757768630981445
Sub03/Date03_Sub03_yogaball_play/t0036.000,O2,10.585195541381836,0.11205578595399857,0.0
Sub03/Date03_Sub03_yogaball_play/t0036.000,O3,16.52832794189453,0.0,0.2439780980348587
Sub03/Date03_Sub03_yogaball_play/t0036.000,O4,9.87208366394043,0.11065515875816345,0.23660096526145935
Sub04/Date03_Sub04_backpack_back/t0015.000,O2,14.594793319702148,0.11286415159702301,0.0
Sub04/Date03_Sub04_backpack_back/t0015.000,O3,6.747631549835205,0.0,0.2671458423137665
Sub04/Date03_Sub04_backpack_back/t0015.000,O4,14.647770881652832,0.11127995699644089,0.20986077189445496
Sub04/Date03_Sub04_backpack_back/t0026.000,O2,16.570499420166016,0.13924016058444977,0.0
Sub04/Date03_Sub04_backpack_back/t0026.000,O3,16.605188369750977,0.0,0.2900843322277069
Sub04/Date03_Sub04_backpack_back/t0026.000,O4,17.821584701538086,0.13738994300365448,0.21594159305095673
Sub04/Date03_Sub04_backpack_back/t0037.000,O2,11.344970703125,0.13255640864372253,0.0
Sub04/Date03_Sub04_backpack_back/t0037.000,O3,12.219921112060547,0.0,0.2633569836616516
Sub04/Date03_Sub04_backpack_back/t0037.000,O4,11.915811538696289,0.13142678141593933,0.22318850457668304
Sub04/Date03_Sub04_stool_sit/t0015.000,O2,12.527297973632812,0.1251075118780136,0.0
Sub04/Date03_Sub04_stool_sit/t0015.000,O3,14.132906913757324,0.0,0.267347127199173
Sub04/Date03_Sub04_stool_sit/t0015.000,O4,11.406837463378906,0.12281674891710281,0.23536734282970428
Sub04/Date03_Sub04_stool_sit/t0027.000,O2,61.03022003173828,0.1525440216064453,0.0
Sub04/Date03_Sub04_stool_sit/t0027.000,O3,26.097354888916016,0.0,0.39892199635505676
Sub04/Date03_Sub04_stool_sit/t0027.000,O4,62.38908767700195,0.15142321586608887,0.3501759469509125
Sub04/Date03_Sub04_stool_sit/t0038.000,O2,6.619783401489258,0.11755186319351196,0.0
Sub04/Date03_Sub04_stool_sit/t0038.000,O3,6.501509189605713,0.0,0.24000805616378784
Sub04/Date03_Sub04_stool_sit/t0038.000,O4,6.449626922607422,0.11917257308959961,0.18098662793636322
Sub04/Date03_Sub04_yogaball_play/t0010.000,O2,16.719362258911133,0.12741827964782715,0.0
Sub04/Date03_Sub04_yogaball_play/t0010.000,O3,8.600226402282715,0.0,0.24574711918830872
Sub04/Date03_Sub04_yogaball_play/t0010.000,O4,21.30811309814453,0.12568598985671997,0.2077772468328476
Sub04/Date03_Sub04_yogaball_play/t0022.000,O2,7.262922286987305,0.1258857101202011,0.0
Sub04/Date03_Sub04_yogaball_play/t0022.000,O3,9.678851127624512,0.0,0.2875167429447174
Sub04/Date03_Sub04_yogaball_play/t0022.000,O4,7.101828098297119,0.12326226383447647,0.22302336990833282
Sub04/Date03_Sub04_yogaball_play/t0034.000,O2,9.436363220214844,0.1352270096540451,0.0
Sub04/Date03_Sub04_yogaball_play/t0034.000,O3,8.581255912780762,0.0,0.2275504171848297
Sub04/Date03_Sub04_yogaball_play/t0034.000,O4,9.051363945007324,0.13504378497600555,0.20900101959705353
Sub05/Date03_Sub05_backpack/t0035.000,O2,23.287931442260742,0.1465516984462738,0.0
