subject,sequence,frame,frame_id,camera,role,method,absolute_median_mm,absolute_mean_mm,absolute_p90_mm,absolute_p95_mm,absolute_coverage_50mm,aligned_median_mm,aligned_mean_mm,aligned_p90_mm,aligned_p95_mm,aligned_coverage_50mm,aligned_translation_mm
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K1,HELD_OUT,O4,21.591578213997316,119.47335719170643,42.45759281489159,57.402874734906426,0.9344,12.696484947880844,111.61351750724528,31.152426854652656,51.2429999861216,0.9488,28.61850101747476
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K2,HELD_OUT,O0,38.30977715022732,97.84631815354987,92.6885062103036,100.770895257941,0.6082,34.01346527467604,86.86970295788547,63.58581162962323,69.63332903593572,0.7484,52.50514134925392
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K2,HELD_OUT,O1,18.76901000687566,72.50940819451877,36.12699179860652,46.56714821478926,0.9584,10.98247805119453,68.09642993516901,39.23349016495209,52.60854393358718,0.9406,19.962268545119475
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K2,HELD_OUT,O2,16.23424038124361,70.24847570629585,31.933838889561763,41.28079272004001,0.9654,11.509155708642147,67.62037045284369,35.879027048742564,44.223871242682534,0.9648,15.546450783053277
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K2,HELD_OUT,O3,16.62746059610117,71.96594721522507,39.527507585887115,50.48028196988803,0.9482,10.949671688235227,68.17660401194877,39.45568404363986,52.84845245600107,0.9414,19.84053798484835
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K2,HELD_OUT,O4,15.345662595829126,69.61733038145756,31.510381246100312,40.855874071041434,0.9658,11.140365274844195,67.23646869303347,34.80607587919289,43.17833480228996,0.9666,14.524700582529437
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K3,HELD_OUT,O0,39.37973644073234,128.9438024610489,83.45372780108352,100.66375452127522,0.6254,19.644339975267805,111.85062832470395,50.32951537581016,70.2812945393917,0.8976,56.850582198114324
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K3,HELD_OUT,O1,18.864855528323908,109.3860897893278,42.56072838054117,56.51979647392048,0.9374,15.071268605210914,106.55264287970509,45.996281075070065,66.48515442932197,0.9094,17.56221477430614
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K3,HELD_OUT,O2,13.688647046681618,103.77260055869431,34.78482037118363,52.53630743407824,0.947,13.377566503941164,103.38221591762942,33.59949682902081,49.39501538275358,0.9504,7.783391260666393
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K3,HELD_OUT,O3,14.105655232822311,106.2557138258334,47.42006332314187,64.69772382984988,0.9118,14.1273082819418,106.09946051404648,44.792362004691206,63.69693083150088,0.92,7.971267035876221
Sub05,Date03_Sub05_backpack,t0101.000,Sub05/Date03_Sub05_backpack/t0101.000,K3,HELD_OUT,O4,12.79572801294016,103.37495822485904,34.8188224794017,53.067433935243976,0.9466,12.80484582298978,102.92133326989853,32.809206232158175,48.94702085781956,0.9504,8.476512233844236
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K0,K0_DIAGNOSTIC,O0,34.7919922691712,52.83971761287836,119.04994511387635,127.25499540409187,0.6208,20.622931998349838,31.995461334324627,73.96579436039492,84.68518296851822,0.723,49.74704127563938
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K0,K0_DIAGNOSTIC,O1,15.741147704052072,33.59896392826757,86.70756547096195,97.33437671264724,0.6902,21.414093533262204,31.953259715249377,71.94942581303467,82.85219515869001,0.7356,16.35214391970499
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K0,K0_DIAGNOSTIC,O2,14.50212315399191,18.485080718391696,37.54006214093717,48.206206769076815,0.9542,15.134403952692317,18.193971365746876,35.34199204076957,44.24444987455547,0.9596,5.106423764764514
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K0,K0_DIAGNOSTIC,O3,16.527979263155444,31.666871613006382,78.23607597546605,88.49632790329157,0.7042,20.922976196256588,30.88241564511815,68.78219655138807,79.61012902867924,0.749,10.918765211859437
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K0,K0_DIAGNOSTIC,O4,13.5794552231057,17.8541474143834,36.63306320921973,47.79046271300423,0.9548,14.009997536233769,17.55342716141033,34.668054687363274,43.55931835609791,0.9594,5.110689717436585
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K1,HELD_OUT,O0,23.064470552013212,34.99187090439792,92.09091395768777,110.26034935574664,0.768,13.258905954634262,20.566602486641763,55.77158818074306,72.0505003934643,0.8848,40.856068940513964
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K1,HELD_OUT,O1,15.658507443439536,22.760296483609675,58.585963377654274,75.7525947572833,0.8754,13.202344807058163,19.941076362287543,52.07738546847705,68.13270227596396,0.8932,14.468795903264102
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K1,HELD_OUT,O2,14.955338009360005,16.775466199823562,31.854036427413632,39.53159341852894,0.9872,11.076956127373208,13.989868069340185,29.385587085811036,39.31860030583691,0.9846,15.358211145651051
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K1,HELD_OUT,O3,13.80387879856437,20.597031574517434,53.414061704298774,69.83832929153681,0.8898,12.875486248864094,19.357624845643446,50.29497170099837,66.16258231073802,0.899,8.583669875540295
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K1,HELD_OUT,O4,13.994078275870777,16.162584912972815,31.106304270567197,38.55013546115047,0.9892,10.90663735394071,13.825844131267338,28.95217613262973,38.44099994020073,0.9892,14.109427917753303
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K2,HELD_OUT,O0,29.06453702139546,54.8995376556257,59.30461291722772,77.25335104469856,0.818,9.78925712825897,38.64277709462078,41.2981434230791,56.79459453151664,0.9324,46.93076483669621
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K2,HELD_OUT,O1,13.220342408463797,41.157226260569274,43.17363711390476,60.85670400445217,0.9264,9.321834018990259,38.14334549102135,40.79419156982103,56.34137777703014,0.9346,15.457294030796932
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K2,HELD_OUT,O2,11.844591782885448,38.401908863134004,32.93352531006557,46.92808626010479,0.9556,10.834763523028332,37.18565367342232,30.3929416565223,43.90070689062801,0.9578,10.810444611090546
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K2,HELD_OUT,O3,10.641782086502285,39.45173397099026,42.29308035001188,58.77947201796508,0.928,9.30151684925103,38.2475701886575,40.86970688439847,56.739441255453755,0.9328,9.88064888162711
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K2,HELD_OUT,O4,11.99489371995909,38.564918771389685,33.40505227726994,48.246809565233704,0.9536,10.169565595081199,37.15272946923696,30.369843691651635,44.692031919844254,0.9566,11.50812647483054
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K3,HELD_OUT,O0,17.404616890926622,34.25208015608939,45.68393475327107,83.79686814930866,0.9128,8.357569841299924,25.830411313128483,38.378399937713965,70.47814703575739,0.9166,30.59281530858553
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K3,HELD_OUT,O1,10.897183270151402,26.957039557055115,38.636377167916315,65.0387624978944,0.919,8.3397152058295,25.64547399497022,38.062193416683954,67.4269206599384,0.9196,11.335752204230952
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K3,HELD_OUT,O2,14.25903779583928,27.9934726723303,33.22474316573829,39.90781636640272,0.9718,8.558481773538254,24.52827586198673,29.711818072917406,41.369876851161166,0.963,14.880672957912854
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K3,HELD_OUT,O3,13.472201309752016,28.44075172537248,37.44169583439609,61.11139661688517,0.927,8.443854563953753,25.574169277981525,38.82301750231793,66.38800210418178,0.9182,15.055175612377198
Sub05,Date03_Sub05_stool,t0019.000,Sub05/Date03_Sub05_stool/t0019.000,K3,HELD_OUT,O4,13.703700470281817,27.619323194658744,32.662347849816676,39.40205872659314,0.9706,8.621436648963568,24.45794796797032,29.129401609075,41.253245794400016,0.9626,14.438532018879537
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K0,K0_DIAGNOSTIC,O0,82.19110449516495,77.97540486308051,102.0329007310896,110.68576953075504,0.1392,8.04325346448292,14.246398931458543,28.545008512569833,40.94015980768734,0.965,102.92394716521784
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K0,K0_DIAGNOSTIC,O1,8.206017972020813,14.809806834326336,32.19631146521715,43.843195241796224,0.9598,7.9979577860603825,14.205183738852517,28.50209202478634,41.413653679255816,0.9642,6.7298932583105
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K0,K0_DIAGNOSTIC,O2,6.075237179239573,11.963586797510512,22.87854065256625,40.1910549381397,0.965,6.0649311178990155,11.723651123735376,22.342559372798657,38.90192267827909,0.9672,4.20243443957447
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K0,K0_DIAGNOSTIC,O3,7.752558814980438,14.002137119765107,28.08568132759131,42.87668100241067,0.9626,7.6262598954111365,13.752887265097227,27.17906771877735,41.16789119463278,0.9642,4.335629912066465
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K0,K0_DIAGNOSTIC,O4,5.721162759952943,11.747857568141876,22.306647380017107,41.123876582353596,0.9632,5.640685873518736,11.57070350546237,22.109483088289053,40.01770353148379,0.9646,3.3213908346125036
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K1,HELD_OUT,O0,63.8867266112203,73.66185569076272,104.29080340780432,124.11921044162958,0.3474,18.93532254471419,34.603211862507315,45.71779461667204,53.439043499150735,0.9352,93.86561599191994
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K1,HELD_OUT,O1,16.623275346865196,34.229525866160806,45.45748248070551,53.99076227718405,0.9294,12.84856721994037,29.220945758063895,31.568240635736007,57.04164395253999,0.9448,24.56533965888945
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K1,HELD_OUT,O2,16.076440911317114,33.7358363557785,44.57639895241071,53.53242533518346,0.9356,12.856735203972057,29.44842586286266,31.955995121469908,56.65755055363282,0.9454,21.801276303076666
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K1,HELD_OUT,O3,15.12933127368538,32.05954168834374,41.043059980645204,50.902612818080506,0.9476,11.56357622594396,28.379640795685432,30.18794396666555,56.74739693576719,0.9446,20.308557648335405
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K1,HELD_OUT,O4,16.693846364111046,32.97384112698533,42.11009451136912,52.24813637888923,0.9458,11.47113616246401,29.07024003979629,33.13854003015048,56.59110755373967,0.945,20.44728061646947
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K2,HELD_OUT,O0,36.29643399795337,51.73782140266252,93.91153233922633,106.14186393274314,0.6114,35.218456220521986,45.32680794962553,75.3822062749646,85.49620243511328,0.695,50.0265873334822
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K2,HELD_OUT,O1,23.20499979897081,31.938692258191242,49.1239990397268,53.57505917175768,0.91,13.745833043724298,23.256933907042246,32.14981343491595,37.88762822552665,0.9866,35.097388584725024
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K2,HELD_OUT,O2,20.128701911167596,29.838176418200224,45.88123911644784,51.45769890362926,0.9394,12.28599785776743,22.449598419484754,31.81085583726166,37.877181677393494,0.9762,30.15945183480868
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K2,HELD_OUT,O3,21.40572211430767,29.736451002515004,44.48944000543222,47.891591748437335,0.9648,13.053546397822378,22.71084517252405,31.607023252670267,36.64441060258405,0.9896,29.72335728291129
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K2,HELD_OUT,O4,18.450364042093213,28.544525188598293,43.66969250111154,49.20466180412211,0.957,11.3341171376833,21.712512107299744,30.983428657364325,36.78756433376203,0.9782,27.547173080429065
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K3,HELD_OUT,O0,42.16316220917952,65.18345383674954,103.10026912404369,127.94155624793623,0.5752,19.049679154999517,37.53588867151151,41.77698923409937,60.459511365991375,0.9288,78.62041203696813
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K3,HELD_OUT,O1,13.930060230826204,32.12879941359102,32.53522727050942,48.36829046943231,0.9538,10.520174828654547,30.02400633902885,33.186128842706836,45.5324718624034,0.9566,13.21358153980519
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K3,HELD_OUT,O2,12.616864901263797,31.018504396123816,29.227973361707516,46.366489260358634,0.9554,10.428327064630365,29.22449514979481,30.742355385253298,46.807377179453205,0.9564,11.68149352075117
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K3,HELD_OUT,O3,14.210845761564023,32.24675229712011,31.225705281746148,45.58478973065707,0.9572,10.318082771633286,29.643873830291028,32.16903698848311,44.924877331449025,0.9574,14.340804100876786
Sub05,Date03_Sub05_stool,t0035.000,Sub05/Date03_Sub05_stool/t0035.000,K3,HELD_OUT,O4,11.953516828383702,30.90476591770813,29.46452535283015,48.29205271885807,0.9524,10.146970395505377,29.537067017253886,30.435161860653814,48.12849232380822,0.954,9.393504450684828
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K0,K0_DIAGNOSTIC,O0,124.50609290277069,116.83341354050631,152.08993434764406,159.54395327222358,0.0666,6.111521397926552,10.28832236374358,18.23958623530528,25.178936517281667,0.9826,151.28849496527857
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K0,K0_DIAGNOSTIC,O1,10.148090600481815,13.518371868122543,24.197585710912335,31.241298618697247,0.9872,6.460725906887543,10.359471764073195,18.081949567357025,25.288220507283064,0.9834,15.726569444558022
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K0,K0_DIAGNOSTIC,O2,5.06677150844496,8.784316555486232,14.425968864837072,19.29270526735484,0.9844,5.072209891357799,8.751649893699245,14.206155040895636,19.375544552205984,0.985,1.8807322880902255
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K0,K0_DIAGNOSTIC,O3,5.797676977238016,9.973124864220187,17.433008997823475,24.68746360426864,0.9836,5.515480061412644,9.836508549156076,17.256910694210003,24.223463932498795,0.9828,1.8904571371747902
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K0,K0_DIAGNOSTIC,O4,5.090306788352197,8.59238822428495,14.026532253494173,19.22478171958998,0.9876,4.990428318378897,8.536503280765196,13.742524696370271,19.36059885866925,0.9876,1.367613371996221
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K1,HELD_OUT,O0,87.75535050182569,85.14530890826062,142.763926259776,156.35322558222356,0.2636,18.296171526597128,22.331398955627648,43.545224847364366,50.525299796488746,0.9468,126.2961834991572
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K1,HELD_OUT,O1,19.113153084223566,21.62909860194352,38.66765018332221,44.114899172464504,0.9686,9.158704121662335,13.908663922241889,30.25624947790121,44.283801366350204,0.9614,25.63371130986719
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K1,HELD_OUT,O2,11.028325197932688,14.69324895856558,28.76656312430845,42.08492433958767,0.9708,8.459566742187317,13.323865481266083,31.052581559245006,46.94465552678079,0.9612,8.638871913422038
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K1,HELD_OUT,O3,11.764026781593552,15.271822425495326,28.161177773224676,40.287667361718306,0.9664,8.39112686903637,13.421898524581058,31.78928621451389,45.344250296220416,0.9594,9.823252401214333
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K1,HELD_OUT,O4,10.746355879658317,14.31336240326442,28.76485318971441,41.09456440783701,0.9764,8.51222873400596,13.20896102872151,31.192756273698027,45.70836779633454,0.9706,7.251975623400279
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K2,HELD_OUT,O0,48.20671509913417,65.12693473617509,103.09587086626108,125.04287426000955,0.5252,25.93237202468218,44.760194335686535,77.35327856587149,96.01255832751607,0.75,57.846513387882915
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K2,HELD_OUT,O1,15.67694062341962,29.09328207430046,40.35774282695577,45.26148557804804,0.9634,12.350356385886215,26.03325356071243,32.502357164126074,46.83135617964903,0.9566,17.302917425685482
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K2,HELD_OUT,O2,14.069061120186692,27.910735867798742,35.04921382456405,50.237454995318004,0.9492,14.27607989683866,27.669700954454544,35.595816318157226,52.36919627146461,0.947,7.2915652420367225
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K2,HELD_OUT,O3,13.532544646640446,26.627341946124513,32.15355800349194,44.766345084308306,0.9608,11.81428140330382,25.639994315948623,33.0758823840359,47.30529918133941,0.9544,9.664551376724116
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K2,HELD_OUT,O4,14.16183595148084,27.721216787060154,35.230823356406965,49.76165836877679,0.9504,14.143830795313356,27.585624924033713,35.54383523637135,50.41890617289383,0.9494,5.715927105614442
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K3,HELD_OUT,O0,46.26833740284318,68.77630367451742,125.85003433204064,141.37482946002575,0.523,25.853077289012173,39.45785735685304,55.15589167922432,67.08885951379023,0.8658,84.93561635274664
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K3,HELD_OUT,O1,20.597989500307136,34.46822669286168,46.64956468615174,55.64767303725524,0.9176,8.77956784122032,22.613557400249604,26.524025882621906,34.10682975718315,0.9856,26.51527796203355
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K3,HELD_OUT,O2,9.209960305784822,23.875330494573635,30.289531110893737,39.01569043081927,0.9842,9.361460381432135,22.795836416209507,24.495643071388255,32.770902858900065,0.9854,9.031205865105095
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K3,HELD_OUT,O3,8.830779680046788,24.145366676702118,33.84828912010808,41.48319173683818,0.9836,8.565554423521785,22.381051625627354,25.878704517280532,33.25426438783327,0.9864,10.396161262823636
Sub05,Date03_Sub05_stool,t0050.000,Sub05/Date03_Sub05_stool/t0050.000,K3,HELD_OUT,O4,9.359885597915957,23.91547180828609,30.807313737907894,38.83226408775773,0.9838,9.016641955049899,22.640466423331784,24.320896525778153,32.24617279229287,0.9856,10.527500433483027
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K0,K0_DIAGNOSTIC,O0,61.05131869146028,66.22279341994054,104.64205945186393,113.10440439911476,0.3148,13.938942414297074,16.892235093163908,34.10270742814012,42.50301567794282,0.9872,90.81284921615438
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K0,K0_DIAGNOSTIC,O1,15.401269287208503,20.86891728714267,49.642536959331586,56.797344334870196,0.9028,13.31685839336286,15.900300096592202,31.808324409797482,38.17504125350742,0.9876,26.339470187729905
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K0,K0_DIAGNOSTIC,O2,7.7479711497589,10.49725203478744,21.888438366566703,28.40275908745115,0.9884,7.101969375703836,10.162862792397183,22.10868162333771,29.23237835212937,0.9868,3.9459867085787366
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K0,K0_DIAGNOSTIC,O3,10.14733449194574,13.844812420747779,29.594767612233067,36.033807370715444,0.981,10.050965013280713,13.626106271550091,28.495494367738274,34.8393141394551,0.983,4.933292001714441
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K0,K0_DIAGNOSTIC,O4,7.507790819468127,10.25718845985647,21.349154270877932,28.344789469907774,0.9884,6.749973634508516,9.912959825210136,21.560187788216037,29.43717595161699,0.987,4.210306132558966
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K1,HELD_OUT,O0,40.59326019275909,51.136305273035745,92.50900225294008,104.95352397840637,0.5904,12.33209270360786,23.114672247439422,45.7030371767244,55.1504921003034,0.926,70.96985163749143
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K1,HELD_OUT,O1,11.078978829672552,21.35220368420671,42.204248708675024,50.61298679947339,0.947,11.36574609437814,18.76381949035196,30.53934942514656,36.3054115292174,0.993,20.321642007272132
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K1,HELD_OUT,O2,10.600645850329379,18.00656005891867,28.58333095160004,33.83489829956864,0.997,8.806193421216634,15.225990565834374,21.10438738261276,25.3853702220824,0.9974,14.657530917732368
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K1,HELD_OUT,O3,13.0506760206464,20.390702595829353,32.771592786410004,36.98562894802883,0.992,8.627233378823568,15.780741716736985,22.583086703633313,27.054509593477896,0.9932,17.024375189857267
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K1,HELD_OUT,O4,10.235973333102493,17.5682853257447,28.107141144020172,33.24506750880319,0.997,8.677825704522018,15.036455012774386,20.85123336390038,24.771874657522414,0.998,14.005669434043497
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K2,HELD_OUT,O0,30.730019497662767,42.839151600079404,79.80666320737797,94.48934815105869,0.7202,20.60958886470383,32.21099913934177,60.01592333446514,73.38763120133004,0.8464,53.67538674091653
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K2,HELD_OUT,O1,11.189635299965357,24.185454070156542,48.279531497070096,55.55898284368622,0.9152,11.173598096477079,21.415407322213532,38.17242290966604,43.08351269915927,0.989,15.766273975793398
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K2,HELD_OUT,O2,14.440548384715829,23.055203775628122,35.638079180781986,39.24401456795721,0.9974,13.378971259219654,20.716747012360855,27.61301709124182,31.101271836469227,0.9948,15.64304645427129
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K2,HELD_OUT,O3,15.000433474919653,23.323924622400916,36.35355888729644,40.620348727280394,0.9926,12.324557896471472,19.76722936484634,26.65455978204162,31.564573640269426,0.9954,17.659997277316013
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K2,HELD_OUT,O4,14.013641276067577,22.84334611257854,35.7572518612134,39.74086167131622,0.9974,13.063950531759646,20.486940476580926,27.45427542384531,30.618870117788234,0.9954,15.636742443129688
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K3,HELD_OUT,O0,30.0688816678409,43.34130725617676,71.97947711393003,87.83476390536423,0.7504,19.967806031788037,33.43774054600583,54.80816881618927,64.25639804910226,0.8656,43.355676761071145
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K3,HELD_OUT,O1,14.924634041876445,27.302577827577206,41.461436049628034,48.503848260525785,0.957,11.190717297555185,23.19844594672289,31.309689750925546,45.251139335183744,0.9594,20.874671362411025
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K3,HELD_OUT,O2,14.182350640659365,26.693416299366543,37.18782468508508,44.76073008536193,0.9634,11.91123635652259,23.69977212895251,30.50109684528197,42.84354966511869,0.963,17.232527418743583
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K3,HELD_OUT,O3,13.940627507299912,27.24375710447132,41.071005649851834,54.27911696535021,0.9364,10.582578056906994,23.422575062892456,34.287370818904506,43.77562260825135,0.9626,18.72258764322053
Sub05,Date03_Sub05_yogaball,t0019.000,Sub05/Date03_Sub05_yogaball/t0019.000,K3,HELD_OUT,O4,13.778536667258997,26.50826971651957,37.40160207182386,44.840833288645165,0.964,11.619493247132091,23.41253202382432,29.949009081372488,41.988588946811376,0.9644,17.309759567484768
Sub05,Date03_Sub05_yogaball,t0035.000,Sub05/Date03_Sub05_yogaball/t0035.000,K0,K0_DIAGNOSTIC,O0,82.5789277315285,81.93795450532204,111.03816498971896,120.12641421542016,0.0884,10.151545102107935,13.952025301912736,29.945373566300404,46.085708422078184,0.9612,98.48259157410071
Sub05,Date03_Sub05_yogaball,t0035.000,Sub05/Date03_Sub05_yogaball/t0035.000,K0,K0_DIAGNOSTIC,O1,9.472954197005564,15.13427563425569,36.73686447490509,52.23896511260737,0.9426,10.202295380573638,13.869529706364268,29.1725755296053,45.23412567343389,0.9644,11.72502329213134
Sub05,Date03_Sub05_yogaball,t0035.000,Sub05/Date03_Sub05_yogaball/t0035.000,K0,K0_DIAGNOSTIC,O2,6.640147189094291,9.866900972341389,20.58688509815235,31.650934536757404,0.98,6.73948782373005,9.672377382353979,19.844267862555288,30.882413170530064,0.983,4.677731501410331
Sub05,Date03_Sub05_yogaball,t0035.000,Sub05/Date03_Sub05_yogaball/t0035.000,K0,K0_DIAGNOSTIC,O3,8.597055220660998,13.8373646129616,32.06309420124675,50.6357457545187,0.9488,9.348742916657642,13.26458287599116,28.808198454113125,45.59931184209894,0.9634,8.192318557209049
